DBRECORDID,TITLE,ABSTRACT,LANGUAGE,MESH,CHEM
M6751849,['Adaptation to intermittent fasting as a factor modifying the radiation resistance of mice.'],,['eng'],"['Animals', 'Fasting', 'Female', 'Leukocyte Count', 'Male', 'Mice', 'Radiation Tolerance', 'Whole-Body Irradiation']",
M6761508,['Aspirin-bewährt.'],,['ger'],"['Aspirin/history', 'Aspirin/metabolism', 'Aspirin/therapeutic use', 'Germany', 'History, 19th Century', 'History, 20th Century', 'Humans']",['Aspirin (R16CO5Y76E)']
M6763751,"['Una tecnica para determinar el ""sellado periferico posterior"" en dent aduras completas superiores en que fue disenado equivocadamente.']",,['spa'],"['Acrylic Resins', 'Denture Design', 'Denture, Complete, Upper', 'Humans', 'Palate/anatomy & histology', 'Palate/physiology']",['Acrylic Resins']
M6767131,['Einarbeitungskonzept für neue Mitarbeiter im Pflegebereich.'],,['ger'],"['Inservice Training', 'Nursing Staff, Hospital/education', 'Personnel Management', 'Socialization']",
M6767831,"['Parasites of the silvered leaf monkey, Presbytis cristatus Eschscholtz 1921, with a note on a Wuchereria-like nematode.']",,['eng'],"['Animals', 'Brugia/isolation & purification', 'Cestoda/isolation & purification', 'Female', 'Haplorhini/parasitology', 'Helminths/isolation & purification', 'Indonesia', 'Male', 'Oesophagostomum/isolation & purification', 'Plasmodium/isolation & purification', 'Trematoda/isolation & purification', 'Trichuris/isolation & purification', 'Wuchereria/isolation & purification']",
M6785597,['Triage. Katastrophenmedizinische Grundsätze auch bei Unfällen?'],,['ger'],"['Accidents', 'Disasters', 'Emergency Medical Services', 'Germany, West', 'Humans', 'Triage']",
M6786109,['Kinetic characteristics of calcium absorption and secretion by rat colon.'],"['The kinetic characteristics of calcium active transport in rat descending colon were determined by measuring unidirectional transmural calcium fluxes in vitro. The absorptive flux from mucosa to serosa (Jm leads to s) was saturable, with a calculated affinity (Kt) of calcium for the transport system of 1.6 mM and a maximal transport capacity (Vmax) of 133 nmol.cm-2.h-1. The administration of 1,25-dihydroxyvitamin D3 [1,25(OH)2D3] increased Jm leads to s by increasing Vmax to 236 nmol.cm-2.h-1 without changing Kt (1.8 mM). The secretory flux from serosa to mucosa (Js leads to m) was not saturable and was not increased by 1,25(OH)2D3. Mannitol, a marker of transepithelial extracellular flux, underwent net absorption in the absence of electrochemical gradients, and its Jm leads to s and Js leads to m were not altered by 1,25(OH)2D3 administration. Addition of 11 mM D-glucose to the bathing medium consistently increased calcium Js leads to m and mannitol Jm leads to s and Js leads to m. Glucose reduced net calcium absorption except when sodium was removed from the medium. Calcium Js leads to m varied linearly with mannitol Js leads to m over the range of medium calcium from 0.125 to 5.0 mM. The behavior of calcium absorption by descending colon is compatible with a carrier-mediated, active-transport mechanism, whereas calcium secretion occurs by a nonsaturable process via a predominately paracellular pathway.']",['eng'],"['Animals', 'Calcitriol', 'Calcium/metabolism', 'Calcium/secretion', 'Colon/metabolism', 'Colon/secretion', 'Dihydroxycholecalciferols/pharmacology', 'Glucose/pharmacology', 'In Vitro Techniques', 'Intestinal Absorption/drug effects', 'Kinetics', 'Male', 'Mannitol/metabolism', 'Models, Biological', 'Rats', 'Sodium/pharmacology']","['Dihydroxycholecalciferols', 'Mannitol (3OWL53L36A)', 'Sodium (9NEZ333N27)', 'Calcitriol (FXC9231JVH)', 'Glucose (IY9XDZ35W2)', 'Calcium (SY7Q814VUP)']"
M6793783,['Einarbeitungskonzept neuer Mitarbeiter für eine Station (1. Folge).'],,['ger'],"['Germany, West', 'Inservice Training', 'Nursing Service, Hospital/organization & administration', 'Nursing Staff, Hospital/education', 'Socialization']",
M6797820,['Microbiological quality of selected recreational waters.'],,['eng'],"['Bacteria/isolation & purification', 'Chromobacterium/isolation & purification', 'Enterobacteriaceae/isolation & purification', 'Florida', 'Fungi/isolation & purification', 'Pseudomonas aeruginosa/isolation & purification', 'Serratia marcescens/isolation & purification', 'Swimming', 'Water Microbiology', 'Yersinia/isolation & purification']",
M6798308,['Einarbeitungskonzept neuer Mitarbeiter für eine Station.'],,['ger'],"['Inservice Training', 'Nursing Staff, Hospital/education', 'Socialization']",
M6809580,['On nuclear preparedness.'],,['eng'],"['Disaster Planning', 'Nuclear Warfare', ""Physician's Role"", 'Role']",
M6811112,['Breast cancer and breast-feeding.'],,['eng'],"['Breast/surgery', 'Breast Feeding', 'Breast Neoplasms/epidemiology', 'Female', 'Humans']",
M6825778,['Interactions between basic proteins and stimulatory protein kinase modulator.'],['The interactions of a number of basic proteins with stimulatory protein kinase modulator (PKMs) from the mouse brain were measured by absorbance at 360 nm. Such interactions were not altered in the presence of Mg2+ at low concentrations.'],['eng'],"['Animals', 'Brain Chemistry', 'Carrier Proteins/metabolism', 'Histones/metabolism', 'Hydrogen-Ion Concentration', 'Intracellular Signaling Peptides and Proteins', 'Magnesium/pharmacology', 'Mice', 'Protamines/metabolism', 'Pyruvate Kinase/metabolism', 'Spectrophotometry']","['Carrier Proteins', 'Histones', 'Intracellular Signaling Peptides and Proteins', 'Protamines', 'protein kinase modulator', 'Pyruvate Kinase (EC 2.7.1.40)', 'Magnesium (I38ZP9992A)']"
M6835313,['More on medical planning for war.'],,['eng'],"['Disaster Planning', 'Nuclear Warfare']",
M6847206,['Vitamin D-mediated alterations in the topography of intestinal brush border proteins: effect of papain on hydrolase release and calcium uptake.'],"['The effect of vitamin D status on the topography of intestinal cell membranes was studied in isolated brush borders, as well as their purified membranes, by limited proteolysis. Addition of papain to brush borders isolated from vitamin D3-treated and deficient chicks resulted in a differential solubilization of leucine aminopeptidase, maltase, and sucrase activities (114, 195, and 79%, respectively, of appropriate control levels) but not alkaline phosphatase activity. In comparison, proteolysis of purified membranes exhibited vitamin D3- and 1,25-dihydroxycholecalciferol [1,25(OH)2D3]-dependent differences in release of all four marker hydrolases monitored. Calcium uptake studies revealed that preincubation with papain yielded vesicles with a calcium content that was 125% of corresponding native vesicles, in preparations from vitamin D3-treated, as well as deficient birds. Membrane vesicles prepared from 1,25(OH)2D3-treated chicks initially accumulated calcium to a greater extent than those from rachitic birds, but thereafter exhibited a decline in calcium content to basal levels. Preincubation with papain, however, abolished this loss of calcium. The combined results indicate that vitamin D mediates alterations in brush border protein topography and raise the possibility that this action of the seco-steroid might be involved in calcium absorption. However, if vitamin D-stimulated calcium transport across the brush border is dependent on a protein carrier, the molecular entity is not sensitive to inactivation by papain.']",['eng'],"['Animals', 'Biological Transport/drug effects', 'Calcium/metabolism', 'Chickens', 'Hydrolases/metabolism', 'Intestinal Absorption/drug effects', 'Intestinal Mucosa/enzymology', 'Intestinal Mucosa/metabolism', 'Male', 'Membrane Proteins/metabolism', 'Microvilli/drug effects', 'Microvilli/metabolism', 'Papain/pharmacology', 'Vitamin D/physiology']","['Membrane Proteins', 'Vitamin D (1406-16-2)', 'Hydrolases (EC 3.-)', 'Papain (EC 3.4.22.2)', 'Calcium (SY7Q814VUP)']"
M6855930,"['""Postnatale"" depressie.']",,['dut'],"['Depressive Disorder/diagnosis', 'Depressive Disorder/psychology', 'Diagnosis, Differential', 'Female', 'Humans', 'Maternal Behavior', 'Mental Disorders/diagnosis', 'Pregnancy', 'Puerperal Disorders/diagnosis']",
M6871358,['Do rates need standardizing for comparative purposes?'],['The practice of standardizing rates for comparative purposes is re-examined. Standardization is seen as the comparison of summary statistics. It is suggested that it is sometimes more relevant to summarize comparisons. A possible descriptive procedure is discussed.'],['eng'],"['Adolescent', 'Adult', 'Age Factors', 'Aged', 'Biometry', 'Child', 'Child, Preschool', 'Female', 'Humans', 'Infant', 'Marriage', 'Middle Aged', 'Mortality', 'Population Dynamics', 'Single Person']",
M6877697,['Out-of-hospital births.'],,['eng'],"['Delivery, Obstetric', 'Female', 'Home Childbirth', 'Humans', 'Oregon', 'Pregnancy']",
M6882815,['EMG and EEG biofeedback training in the treatment of a 10-year-old hyperactive boy with a developmental reading disorder.'],"[""The serial application of electromyographic (EMG) and sensorimotor (SMR) biofeedback training was attempted with a 10-year-old boy presenting a triad of symptoms: an attention deficit disorder with hyperactivity, developmental reading disorder, and ocular instability. Symptom elimination was achieved, for all three aspects of the triad, following the procedure of first conditioning a decrease in EMG-monitored muscle tension and then conditioning increases in the amplitude of sensorimotor rhythm over the Rolandic cortex. The learned reduction of monitored EMG levels was accompanied by a reduction in the child's motoric activity level to below that which had been achieved by past administration of Ritalin. In addition, the attention deficit disorder with hyperactivity was no longer diagnosable following the EMG biofeedback training. The learned increase in the amplitude of monitored SMR was accompanied by remediation of the developmental reading disorder and the ocular instability. These results remained unchanged, as ascertained by follow-ups conducted over a 24-month period subsequent to the termination of biofeedback training.""]",['eng'],"['Attention', 'Attention Deficit Disorder with Hyperactivity/psychology', 'Attention Deficit Disorder with Hyperactivity/therapy', 'Biofeedback, Psychology', 'Child', 'Dyslexia/psychology', 'Dyslexia/therapy', 'Electroencephalography', 'Electromyography', 'Follow-Up Studies', 'Humans', 'Male']",
M6887194,['Frozen shoulder.'],,['eng'],"['Ankylosis/therapy', 'Humans', 'Shoulder Joint']",
M6887451,"[""'Individualizing' acute leukemia therapy.""]",,['eng'],"['Acute Disease', 'Drug Administration Schedule', 'Humans', 'Leukemia/drug therapy', 'Leukemia/mortality', 'Leukemia/therapy']",
M6894893,['Long-term therapy of uremic osteodystrophy in adults with calcitriol.'],"['Patients with end-stage renal failure develop osteodystrophy in part due to defective production of 1,25-dihydroxycholecalciferol by the kidney. We treated eight adults with chronic renal failure and osteodystrophy with 1,25-dihydroxycholecalciferol (calcitriol) for 30-44 months. Seven of these patients were also symptomatic with bone pain and/or muscle weakness. Striking amelioration of muscle weakness occurred, and bone pain was considered to be significantly improved in four of seven patients. Hypercalcemia was noted in all the patients, necessitating a reduction in the daily dose of calcitriol to a range of 0.125 to 0.5 microgram/day. While serum alkaline phosphatase fell during therapy, serum iPTH did not show any significant change. Bone mineral content improved in four patients, though it still remained below normal. Radiographic changes of osteodystrophy showed definite improvement in only three.']",['eng'],"['Adult', 'Alkaline Phosphatase/blood', 'Bone and Bones/metabolism', 'Calcitriol', 'Calcium/blood', 'Chronic Kidney Disease-Mineral and Bone Disorder/diagnostic imaging', 'Chronic Kidney Disease-Mineral and Bone Disorder/drug therapy', 'Chronic Kidney Disease-Mineral and Bone Disorder/metabolism', 'Dihydroxycholecalciferols/therapeutic use', 'Female', 'Humans', 'Hydroxycholecalciferols/therapeutic use', 'Male', 'Middle Aged', 'Minerals/metabolism', 'Parathyroid Hormone/immunology', 'Radiography', 'Radius/metabolism']","['Dihydroxycholecalciferols', 'Hydroxycholecalciferols', 'Minerals', 'Parathyroid Hormone', 'Alkaline Phosphatase (EC 3.1.3.1)', 'Calcitriol (FXC9231JVH)', 'Calcium (SY7Q814VUP)']"
M6898976,['Food allergy--is it all true?'],,['eng'],"['Food Hypersensitivity/diagnosis', 'Food Hypersensitivity/therapy', 'Humans', 'Radioallergosorbent Test']",
M6900550,['Aspirin update!'],,['eng'],"['Aspirin/therapeutic use', 'Humans', 'Inflammation/drug therapy', 'Pain']",['Aspirin (R16CO5Y76E)']
M6900977,['Formen der Depression--ihre Erkennung und Behandlung.'],,['ger'],"['Depression/classification', 'Depression/diagnosis', 'Depression/therapy', 'Humans']",
M6901729,['How adequate are vegan diets for children?'],,['eng'],"['Child', 'Child Nutritional Physiological Phenomena', 'Diet, Vegetarian', 'Humans', 'Nutritional Requirements']",
M6902253,['Nurse - could you care more?'],,['eng'],"['Ambulatory Care', 'Breast Neoplasms/diagnosis', 'Breast Neoplasms/psychology', 'Female', 'Humans', 'Middle Aged', 'Nurse-Patient Relations', 'Nursing Care', 'Outpatient Clinics, Hospital/organization & administration']",
M6902322,['Nursing care study: Breast cancer: a time for reassurance.'],,['eng'],"['Adult', 'Breast Neoplasms/nursing', 'Breast Neoplasms/psychology', 'Breast Neoplasms/surgery', 'Female', 'Humans', 'Mastectomy/nursing', 'Nurse-Patient Relations']",
M6903850,['More matches for primary nursing.'],,['eng'],"['Interprofessional Relations', 'Physicians', 'Primary Nursing', 'Role']",
M6903871,['The psychiatric nurse--accountable? to whom? for what?'],,['eng'],"['Humans', 'Psychiatric Nursing/standards', 'Quality Assurance, Health Care']",
M6904045,['Bezpieczeństwo chorych.'],,['pol'],"['Accident Prevention', 'Hospitals/standards', 'Humans', 'Patient Advocacy', 'Poland', 'Safety']",
M6904373,"['Le triage, une réalité efficace.']",,['fre'],"['Emergency Medical Services/organization & administration', 'Quebec', 'Triage/organization & administration']",
M6904553,['[A Japanese midwife working in Tunisia].'],,['jpn'],"['Japan/ethnology', 'Midwifery', 'Tunisia']",
M6905015,"[""Who's a lucky school nurse, then?""]",,['eng'],"['Curriculum', 'School Nursing/education', 'United Kingdom']",
M6909129,['Le psoriasis.'],,['fre'],"['Adult', 'Child, Preschool', 'Humans', 'Psoriasis']",
M6909571,['Primary nursing revisited. Part I.'],,['eng'],"['Nursing Service, Hospital/organization & administration', 'Primary Nursing']",
M6910025,['Stres pracy.'],,['pol'],"['Humans', 'Nurses/psychology', 'Stress, Physiological', 'Stress, Psychological']",
M6910866,['Conduite à tenir devant une amputation distale.'],,['fre'],"['Amputation, Traumatic', 'Emergency Medical Services', 'Humans']",
M6911452,"[""Primary nursing's effect on professional development.""]",,['eng'],"['Primary Nursing', 'Professional Competence']",
M6911453,['Research--a friend of primary nursing.'],,['eng'],"['Humans', 'Primary Nursing', 'Research']",
M6911454,['NAQ forum: primary nursing.'],,['eng'],"['Humans', 'Nursing Service, Hospital/organization & administration', 'Primary Nursing']",
M6911455,['Primary nursing in neurological nursing.'],,['eng'],"['Humans', 'Nervous System Diseases/nursing', 'Primary Nursing']",
M6911456,['The still unanswered questions about primary nursing.'],,['eng'],"['Nursing Service, Hospital/organization & administration', 'Primary Nursing']",
M6913509,['Opoiasyvaiushchiĭ lishaĭ--herpes zoster.'],,['rus'],"['Herpes Zoster/diagnosis', 'Herpes Zoster/pathology', 'Humans', 'Male', 'Middle Aged']",
M6915506,['Primary nursing: making a professional commitment.'],,['eng'],"['Humans', 'Nursing Assessment', 'Nursing Records', 'Primary Nursing']",
M6915524,"[""Nursing abroad: busman's holiday in Cuba.""]",,['eng'],"['Cuba', 'Nursing', 'Primary Health Care']",
M6915829,['Aspirin update!'],,['eng'],"['Aspirin/therapeutic use', 'Humans']",['Aspirin (R16CO5Y76E)']
M6915966,['The birth controllers: limitations on out-of-hospital births.'],,['eng'],"['Female', 'Home Care Services', 'Humans', 'Natural Childbirth', 'Nurse Midwives/legislation & jurisprudence', 'Nurse Midwives/trends', 'Obstetrics/trends', 'Pregnancy', 'United States']",
M6917510,['Informationen til hver enkelt patient.'],,['dan'],"['Communication', 'Professional-Patient Relations']",
M6919510,['Le magnésium.'],,['fre'],"['Asthenia/etiology', 'Humans', 'Magnesium/metabolism', 'Magnesium Deficiency/complications', 'Magnesium Deficiency/diagnosis']",['Magnesium (I38ZP9992A)']
M6919775,['Motivation.'],,['eng'],"['Humans', 'Motivation', 'Nursing']",
M6919906,['Food allergy or food allergic disease.'],,['eng'],"['Food Hypersensitivity/diagnosis', 'Food Hypersensitivity/immunology', 'Humans', 'Methods']",
M6920803,['Połozna.'],,['pol'],"['Midwifery', 'Poland']",
M6921567,['The school nurse.'],,['eng'],"['School Nursing', 'United Kingdom']",
M6921634,['Return to school... nurse in school.'],,['fre'],['School Nursing'],
M6923758,['Anorexia nervosa: emancipation by emaciation.'],,['eng'],"['Adolescent', 'Adult', 'Anorexia Nervosa/diagnosis', 'Anorexia Nervosa/psychology', 'Anorexia Nervosa/therapy', 'Feeding Behavior', 'Female', 'Humans']",
M6924260,['The art of observation. 10. Mother and child bonding.'],,['eng'],"['Breast Feeding', 'Female', 'Humans', 'Infant', 'Medicine in the Arts', 'Object Attachment', 'Paintings']",
M6924866,['Quality of life.'],,['eng'],"['Diet', 'Humans', 'Quality of Life', 'Societies, Nursing', 'United Kingdom']",
M6925921,['Primary health care.'],,['eng'],"['Ireland', 'Midwifery', 'Nursing', 'Primary Health Care']",
M6925923,['The role of nursing in primary health care.'],,['eng'],"['Humans', 'Ireland', 'Nursing', 'Primary Health Care']",
M6926138,['Le psoriasis.'],,['fre'],"['Psoriasis/diagnosis', 'Psoriasis/therapy']",
M6926530,['The lost art of nursing.'],,['eng'],"['Nursing/trends', 'Nursing Care']",
M6926578,['Obesity and anorexia nervosa.'],,['eng'],"['Anorexia Nervosa/diagnosis', 'Anorexia Nervosa/etiology', 'Anorexia Nervosa/therapy', 'Diet, Reducing', 'Humans', 'Obesity/etiology', 'Obesity/prevention & control']",
M6937641,['Dental flossing and its relationship to transient bacteremia.'],"['This study was designed to determine the role of dental flossing in producing transient bacteremias. An improved protocol that provides for repeated samplings of blood was developed. Four patients had 32 blood cultures taken (16 before flossing and 16 after). Two of the patients had no periodontal disease and two had only marginal gingivitis. The results showed that the patients who flossed daily developed no bacteremias but that patients who delayed flossing from 1 to 4 days developed bacteremias 86% of the time. It is important that patients who have a history of rheumatic fever and those who have internal prosthetic devices be cautioned regarding sporadic flossing. While gingival bleeding was not significantly related to bacteremias in this study, further investigation is needed to ascertain how flossing in various types of periodontal disease relates to bacteremias.']",['eng'],"['Adult', 'Dental Devices, Home Care', 'Female', 'Gingivitis/microbiology', 'Humans', 'Male', 'Sepsis/etiology', 'Sepsis/microbiology']",
M6941331,['Safeguarded flossing device.'],,['eng'],"['Dental Devices, Home Care', 'Humans']",
M6950948,['Human leukaemia: what next?'],,['eng'],"['Bone Marrow/pathology', 'Cells, Cultured', 'Drug Evaluation', 'Humans', 'Leukemia/drug therapy', 'Leukemia/etiology', 'Leukemia/pathology']",
M6952557,['The school nurse.'],,['eng'],"['Child', 'Health Education', 'Humans', 'School Nursing']",
M6956559,['Chronic leukemias.'],,['eng'],"['Antineoplastic Agents/therapeutic use', 'Chronic Disease', 'Humans', 'Leukemia/diagnosis', 'Leukemia/drug therapy', 'Leukemia/radiotherapy', 'Leukemia, Hairy Cell/diagnosis', 'Leukemia, Lymphoid/diagnosis', 'Leukemia, Myeloid/diagnosis', 'Prognosis']",['Antineoplastic Agents']
M6957841,['4. Influence of classification systems on the treatment of leukemia.'],['In this paper the influence of the newer aids to the classification of leukemia is considered in relation to the treatment of the disease.'],['eng'],"['Acute Disease', 'Humans', 'Leukemia/classification', 'Leukemia/therapy', 'Leukemia/ultrastructure', 'Leukemia, Lymphoid/classification', 'Leukemia, Lymphoid/drug therapy', 'Leukemia, Myeloid/classification', 'Leukemia, Myeloid/pathology', 'Leukemia, Myeloid, Acute/classification', 'Leukemia, Myeloid, Acute/drug therapy', 'Prognosis']",
M6984547,['Prevalence and disease spectrum in a new focus of visceral leishmaniasis in Kenya.'],"['A cross-sectional community study was conducted in the village of Kivaa in Machakos District, Kenya, to determine the prevalence and disease spectrum of visceral leishmaniasis. The disease was first diagnosed in 1978. Demographic data was collected from 50 households comprising 374 individuals. Clinical examination, laboratory investigations and leishmanin skin tests were performed. The results showed that in spite of the presence of a susceptible population, visceral leishmaniasis occurred with a low prevalence in Kivaa as evidenced by the small number of individuals with active disease (0.30%), a low leishmanin positivity rate (7.2%) and the presence of leishmanial antibodies in only 3.7% of the population. The infection affected individuals in homesteads with or without nearby termite hills. Leishmanial antibodies and leishmanin positivity were found among asymptomatic household contacts of patients as well as in isolated individuals in non-infected homesteads. These findings suggest the existence of a spectrum of disease ranging from asymptomatic to self-healing to severe clinical illness. Furthermore, there was significant clustering of leishmanin reactors in the households of patients. The aetiology of this striking focality of visceral leishmaniasis remains obscure. Possible explanations are discussed.']",['eng'],"['Adolescent', 'Adult', 'Aged', 'Antibodies/analysis', 'Child', 'Child, Preschool', 'Cross-Sectional Studies', 'Disease Outbreaks/epidemiology', 'Disease Reservoirs', 'Female', 'Hemoglobins/analysis', 'Humans', 'Kenya', 'Leishmania/immunology', 'Leishmaniasis, Visceral/epidemiology', 'Male', 'Middle Aged', 'Rural Population', 'Serum Albumin/analysis', 'Skin Tests']","['Antibodies', 'Hemoglobins', 'Serum Albumin']"
M6988703,['Nahrungsmittelintoleranz im Säuglingsalter.'],,['ger'],"['Animals', 'Food Hypersensitivity/diagnosis', 'Humans', 'Infant', 'Malabsorption Syndromes/diagnosis', 'Metabolic Diseases/diagnosis', 'Milk/adverse effects']",
M6990539,['Möglichkeiten und Grenzen des kulturellen Nachweises eines bakteriellen Darminfektes.'],,['ger'],"['Bacteriological Techniques', 'Campylobacter/isolation & purification', 'Candida/isolation & purification', 'Clostridium/isolation & purification', 'Escherichia coli/isolation & purification', 'Feces/microbiology', 'Gastrointestinal Diseases/microbiology', 'Humans', 'Salmonella/isolation & purification', 'Shigella/isolation & purification', 'Staphylococcus aureus/isolation & purification', 'Vibrio cholerae/isolation & purification', 'Yersinia/isolation & purification']",
M7007269,['Pro--Kontra: Immuntherapie der akuten Leukämie. Argumente für eine Immuntherapie.'],,['ger'],"['Acute Disease', 'Antineoplastic Agents/therapeutic use', 'Drug Therapy, Combination', 'Humans', 'Immunotherapy/methods', 'Leukemia/immunology', 'Leukemia/therapy']",['Antineoplastic Agents']
M7007481,['Freud and hypnosis: report of post-rejection use.'],"[""The development of hypnosis as a therapeutic and experimental method was significantly influenced by Sigmund Freud's announced rejection of the technique late in the nineteenth century; however, a Hungarian-born hypnotist, Franz Polgar, related in his little-known autobiography that he served as Freud's assistant for six months in 1924. Possible factors related to this seeming paradox are discussed, including the evidence that many of Freud's psychoanalytic colleagues were then actively interested in hypnosis and the negative value associated with the modality had been lifted during the time when Polgar reported that Freud himself was utilizing the method. This is a historically important account of the interface between two prominent therapeutic techniques.""]",['eng'],"['Austria', 'History, 19th Century', 'History, 20th Century', 'Humans', 'Hypnosis/history']",
M7016058,"[""Tiques de bovins et bactéries pathogènes pour l'homme à Madagascar.""]",,['fre'],"['Aeromonas/isolation & purification', 'Alcaligenes/isolation & purification', 'Animals', 'Arachnid Vectors/microbiology', 'Bacillus/isolation & purification', 'Cattle', 'Citrobacter/isolation & purification', 'Enterobacter/isolation & purification', 'Escherichia coli/isolation & purification', 'Madagascar', 'Moraxella/isolation & purification', 'Proteus/isolation & purification', 'Salmonella/isolation & purification', 'Ticks/microbiology']",
M7019673,['Die Anorexia nervosa.'],,['ger'],"['Anorexia Nervosa/complications', 'Anorexia Nervosa/epidemiology', 'Anorexia Nervosa/etiology', 'Anorexia Nervosa/pathology', 'Anorexia Nervosa/psychology', 'Brain/pathology', 'Family', 'Female', 'Humans', 'Male', 'Mental Disorders/etiology', 'Self Concept', 'Sex Factors']",
M7022327,['Pain: selected bibliography.'],,['eng'],"['Bibliography as Topic', 'Pain']",
M7037664,['Effects of positive end-expiratory pressure breathing on exercise-induced asthma.'],"['Five volunteers, all with a history of childhood asthma that had persisted, though at a reduced severity and incidence, through their teens to the present, performed six treadmill runs on separate days for 6 min at 80% of VO2 max followed by 20 min of recovery. Two trials were completed under each of the following conditions: normal, positive end-expiratory pressure breathing (PEEP) during the work, and PEEP post-exercise. For each trial, forced vital capacity maneuvers (FVC) were completed twice at rest, at the 3rd and 6th min of exercise, and every 5 min during the 20-min recovery. No significant effects of PEEP in resting pulmonary function values was found nor was PET CO2 altered for rest, exercise, or recovery for PEEP vs normal trials. For the normal exercise tests, post-exercise broncho-constriction was shown by at 30% to 50% decrease in FEV1.0, 30% to 40% drop in PEF, and a 45% to 65% decrease in maximal flow at 50% VC (MEF50), comparing post-exercise values to rest. PEEP during and PEEP post conditions significantly (P less than 0.01) decreased the severity of exercise-induced asthma (EIA) as PEFR and FEV1.0 values remained within 20% of rest levels and MEF50 within 30%. Since PET CO2 was not altered by the PEEP conditions, the airway response cannot be mediated through CO2 effect, It is known that PEEP does reduce air trapping, but since PEEP during work had a lasting effect into recovery this indicates that some additional mechanism may be involved.']",['eng'],"['Adult', 'Asthma/therapy', 'Asthma, Exercise-Induced/therapy', 'Female', 'Humans', 'Male', 'Positive-Pressure Respiration', 'Pulmonary Ventilation']",
M7042647,['Albinismus und andere genetisch bedingte generalisierte oder fleckig disseminierte Hypopigmentierungen der Haut.'],,['ger'],"['Albinism/classification', 'Albinism/genetics', 'Albinism/pathology', 'Chediak-Higashi Syndrome/genetics', 'Humans', 'Pigmentation Disorders/genetics', 'Skin/pathology']",
M7057096,['A note on frames of reference in the assessment of learning disabilities.'],,['eng'],"['Behavior', 'Behaviorism', 'Child', 'Humans', 'Learning', 'Learning Disorders/diagnosis', 'Learning Disorders/rehabilitation', 'Motivation']",
M7061227,['A study of patients with epistaxis requiring admission to hospital.'],,['eng'],"['Adolescent', 'Adult', 'Aged', 'Cautery', 'Child', 'Child, Preschool', 'Epistaxis/epidemiology', 'Epistaxis/etiology', 'Epistaxis/therapy', 'Female', 'Hospitalization', 'Humans', 'Hypertension/complications', 'Infant', 'Male', 'Middle Aged', 'Scotland']",
M7087466,['Interrelations between binding affinity and metabolic clearance rate for the main corticosteroids in the rabbit.'],"['In the rabbit, the metabolic clearance rate (MCR) was found to be higher for corticosterone than for cortisol. At the same time corticosterone, aldosterone and 11-dehydrocorticosterone showed similar MCR while cortisone ranged at intermediate levels between cortisol and corticosterone. The relative binding affinity of transcortin to the corticosteroids, as calculated by an in vitro technique, decreased progressively from cortisol, to cortisone, then to corticosterone, then 11-dehydrocorticosterone and, finally to aldosterone. The occurrence of antibodies in plasma, induced against aldosterone, corticosterone or even cortisone resulted in a marked decrease in the MCR of the corresponding steroid, to the level measured in controls for cortisol. We deduced that, in rabbits: (1) the MCR of a corticosteroid is clearly connected with its binding to a specific protein; (2) in spite of the relatively high binding affinity of transcortin for corticosterone as compared to other species it nevertheless appears unable to significantly protect the steroid against peripheral metabolism; (3) a very effective protection is however, induced, by raising a specific antibody with a high binding affinity for corticosterone.']",['eng'],"['Adrenal Cortex Hormones/immunology', 'Adrenal Cortex Hormones/metabolism', 'Aldosterone/metabolism', 'Animals', 'Antibodies/immunology', 'Binding, Competitive', 'Corticosterone/analogs & derivatives', 'Corticosterone/metabolism', 'Cortisone/metabolism', 'Female', 'Hydrocortisone/metabolism', 'Male', 'Metabolic Clearance Rate', 'Rabbits/metabolism', 'Structure-Activity Relationship', 'Transcortin/metabolism']","['Adrenal Cortex Hormones', 'Antibodies', 'Aldosterone (4964P6T9RB)', 'Transcortin (9010-38-2)', '11-dehydrocorticosterone (FO4V44A3G3)', 'Cortisone (V27W9254FZ)', 'Corticosterone (W980KJ009P)', 'Hydrocortisone (WI4X0X7BPJ)']"
M7104507,['Comparison of two dislodgable residue extraction methods.'],,['eng'],"['Methods', 'Pesticide Residues/isolation & purification']",['Pesticide Residues']
M7110387,['Congenitale blaashalssclerose.'],,['dut'],"['Humans', 'Male', 'Sclerosis', 'Urinary Bladder/pathology', 'Urinary Bladder/surgery', 'Urinary Bladder Neck Obstruction/etiology', 'Urinary Bladder Neck Obstruction/pathology', 'Urinary Bladder Neck Obstruction/surgery']",
M7111945,['Le locked-in syndrome.'],,['fre'],"['Brain/pathology', 'Female', 'Humans', 'Middle Aged', 'Quadriplegia/etiology', 'Quadriplegia/pathology']",
M7112133,['Introduction: leukemia and lymphoma.'],,['eng'],"['Acute Disease', 'Chronic Disease', 'Humans', 'Leukemia/drug therapy', 'Leukemia/therapy', 'Lymphoma/etiology']",
M7116001,['Removal of pesticide residues as affected by laundering variables.'],,['eng'],"['Chromatography, Gas', 'Detergents', 'Laundering/methods', 'Pesticide Residues/isolation & purification', 'Protective Clothing', 'Temperature', 'Time Factors']","['Detergents', 'Pesticide Residues']"
M7118716,['Craniomandibular osteopathy in an English Bulldog--.'],,['eng'],"['Animals', 'Bone Diseases/diagnostic imaging', 'Bone Diseases/veterinary', 'Dog Diseases/diagnostic imaging', 'Dogs', 'Female', 'Mandibular Diseases/diagnostic imaging', 'Mandibular Diseases/veterinary', 'Radiography', 'Skull']",
