DBRECORDID,TITLE,ABSTRACT,LANGUAGE,MESH,CHEM
M19480645,['Recruit the lung before titrating the right positive end-expiratory pressure to protect it.'],"[""The optimal level of positive end-expiratory pressure (PEEP) in acute respiratory distress syndrome patients is still controversial and has gained renewed interest in the era of 'lung protective ventilation strategies'. Despite experimental evidence that higher levels of PEEP protect against ventilator-induced lung injury, recent clinical trials have failed to demonstrate clear survival benefits. The open-lung protective ventilation strategy combines lung recruitment maneuvers with a decremental PEEP trial aimed at finding the minimum level of PEEP that prevents the lung from collapsing. This approach to PEEP titration is more likely to exert its protective effects and is clearly different from the one used in previous clinical trials.""]",['eng'],"['Humans', 'Positive-Pressure Respiration/methods', 'Pulmonary Atelectasis/prevention & control', 'Respiratory Distress Syndrome, Adult/therapy']",
M19507838,"['A flexible radical-based approach to TMS-substituted propargyl alcohols and to 2,3-allenols.']","['The radical reaction of TMS-substituted xanthates with 2,2-dichlorovinyl ethyl sulfone afforded TMS-substituted homodichlorovinyl compounds that can be transformed into TMS-substituted propargyl alcohols. Various 2,3-allenols were efficiently prepared from the reaction of these TMS-substituted propargyl alcohols with TBAF.']",['eng'],,
M19513361,['Functional state of adrenocortical system in rats with manifest alloxan-induced diabetes mellitus.'],"['In the adrenals of male rats with manifest form of alloxan-induced diabetes mellitus (blood glucose >20 mmol/liter), the content of progesterone was higher by 1.6 times, deoxycorticosterone by 2.5 times, corticosterone by 3.3 times, and 11-dehydrocorticosterone by 1.8 times than in the adrenals of control animals. Increased concentration of corticosterone and 11-dehydrocorticosterone were also found in the serum of rats with alloxan diabetes, but the difference between the experimental and control groups by these parameters was less pronounced compared to parameters in the adrenal glands.']",['rus'],"['Adrenal Glands/metabolism', 'Animals', 'Corticosterone/analogs & derivatives', 'Corticosterone/blood', 'Corticosterone/metabolism', 'Desoxycorticosterone/metabolism', 'Diabetes Mellitus, Experimental/blood', 'Diabetes Mellitus, Experimental/metabolism', 'Male', 'Progesterone/metabolism', 'Rats', 'Rats, Wistar']","['Desoxycorticosterone (40GP35YQ49)', 'Progesterone (4G7DS2Q64Y)', '11-dehydrocorticosterone (FO4V44A3G3)', 'Corticosterone (W980KJ009P)']"
M19514669,['Do your children need a school nurse?'],,['eng'],"['Child', 'Humans', 'Public Relations', 'School Nursing', 'United States']",
M19525087,['Group B streptococcal prosthetic joint infections: a retrospective study of 30 cases.'],"[""Objective!#!To describe the epidemiological, clinical, and laboratory characteristics of patients with group B streptococcal (GBS) prosthetic joint infections, their diagnoses, treatment, and long-term outcomes.!##!Methods!#!We conducted a retrospective cohort study including all patients hospitalized from January 1994 through May 2006 for a GBS prosthetic joint infection.!##!Results!#!The study included 30 patients, aged 35-87 (median 74) years with prosthetic hip (24) or knee (6) infections, 20 with at least one underlying disease. The route of infection was presumed to be hematogenous in 27 patients, and a portal of entry was identified in 9 (genitourinary tract 4, skin 2, gastrointestinal tract 2, oropharynx 1). All patients underwent surgery (6 debridement-synovectomy, 9 1-stage exchange arthroplasty, 8 2-stage exchange arthroplasty, 6 hip resection arthroplasty, and 1 knee arthrodesis) and received prolonged intravenous antibiotics. Four patients relapsed. One patient developed 2 other infections on her knee prosthesis. Two deaths were infection-related, and one was treatment-related. Nineteen patients followed for >/=2 years were cured. One patient was lost to follow-up and 3 died of causes unrelated to infection or treatment within 2 years.!##!Conclusion!#!GBS prosthetic joint infections are mostly acute hematogenous infections that require prompt management for satisfactory outcome. Despite high antibiotic susceptibility, treatment failure is frequent because of the severity of the infection and patients' advanced age, underlying diseases, and relapses.""]",['eng'],"['Adult', 'Aged', 'Aged, 80 and over', 'Cohort Studies', 'Female', 'Humans', 'Joint Prosthesis/adverse effects', 'Male', 'Middle Aged', 'Prosthesis-Related Infections/diagnosis', 'Prosthesis-Related Infections/etiology', 'Prosthesis-Related Infections/therapy', 'Retrospective Studies', 'Streptococcal Infections/diagnosis', 'Streptococcal Infections/etiology', 'Streptococcal Infections/therapy', 'Streptococcus agalactiae']",
M19530429,['Tadalafil (Cialis) efter hjärnblödning--underlag saknas för riskbedömning.'],,['swe'],"['Carbolines/adverse effects', 'Cerebral Hemorrhage/chemically induced', 'Contraindications', 'Erectile Dysfunction/drug therapy', 'Humans', 'Ischemic Attack, Transient/chemically induced', 'Male', 'Phosphodiesterase Inhibitors/adverse effects', 'Risk Factors', 'Stroke/chemically induced', 'Tadalafil']","['Carbolines', 'Phosphodiesterase Inhibitors', 'Tadalafil (742SXX0ICT)']"
M19535706,['Alveolar recruitment strategy and high positive end-expiratory pressure levels do not affect hemodynamics in morbidly obese intravascular volume-loaded patients.'],"['We evaluated the effect of the alveolar recruitment strategy and high positive end-expiratory pressure (PEEP) on hemodynamics in 20 morbidly obese (body mass index 50 +/- 9 kg/m2), intravascular volume-loaded patients undergoing laparoscopic surgery. The alveolar recruitment strategy was sequentially performed with and without capnoperitoneum and consisted of an upward PEEP trial, recruitment with 50-60 cm H2O of plateau pressure for 10 breaths, and a downward PEEP trial. Recruitment and high PEEP did not cause significant disturbances in any hemodynamic variable measured by systemic and pulmonary artery catheters. Transesophageal echocardiography revealed no differences in end-diastolic areas or evidence of segmental abnormalities in wall motion.']",['eng'],"['Adult', 'Blood Volume/physiology', 'Hemodynamics/physiology', 'Humans', 'Middle Aged', 'Obesity, Morbid/physiopathology', 'Positive-Pressure Respiration/methods', 'Pulmonary Alveoli/physiology']",
M19541186,"[""NIDCAP (Programme Néonatal Individualisé d'Evaluation et de Soins de Développement): définition, aspects pratiques, données publiées.""]",,['fre'],"['Humans', 'Infant, Newborn', 'Infant, Premature', 'Intensive Care, Neonatal/methods', 'Program Development', 'Publishing']",
M19541187,"[""NIDCAP et soins de développement: quelle stratégie d'implantation?""]",,['fre'],"['Health Personnel/education', 'Humans', 'Infant, Newborn', 'Intensive Care, Neonatal/methods', 'Program Development']",
M19543033,['. . . About organ donation.'],,['eng'],"['Humans', 'Tissue and Organ Procurement', 'Truth Disclosure']",
M19543039,"[""Getting to the root of your patient's back pain.""]",,['eng'],"['Back Pain/diagnosis', 'Back Pain/etiology', 'Back Pain/physiopathology', 'Back Pain/prevention & control', 'Back Pain/therapy', 'Humans']",
M19546267,['The Manchester Triage System provides good reliability in an Australian emergency department.'],"['Background!#!The Australasian Triage Scale is a simple five-point system of triage that forms the basis of triage in most emergency departments in Australia. The Manchester Triage System (MTS) is an algorithmic aid to the process of triage. It utilises a series of flow charts that lead the triage nurse to a logical choice of triage category also using a five-point scale.!##!Objective!#!To evaluate the inter-rater reliability of the MTS in an Australian emergency department.!##!Methods!#!50 triage scenarios were derived from the notes of 50 consecutive patients who had presented to the emergency department. All available nurses who had been trained to use the MTS were invited to participate in the study. The nurses were asked to assign a triage category to each scenario using the MTS. Weighted kappas were calculated for all pairs of raters.!##!Results!#!20 nurses participated in the study. The range of kappas was 0.4007 to 0.8018, with a median of 0.6304.!##!Conclusion!#!The MTS is a reliable system of triage in the emergency department.']",['eng'],"['Algorithms', 'Decision Making', 'Emergencies/nursing', 'Emergency Nursing/statistics & numerical data', 'Emergency Service, Hospital/standards', 'Humans', 'New South Wales', 'Observer Variation', 'Reproducibility of Results', 'Triage/methods', 'Triage/standards']",
M19546272,['Predicting admission and mortality with the Emergency Severity Index and the Manchester Triage System: a retrospective observational study.'],"['Objective!#!To compare the degree to which the Emergency Severity Index (ESI) and the Manchester Triage System (MTS) predict admission and mortality.!##!Methods!#!A retrospective observational study of four emergency department (ED) databases was conducted. Patients who presented to the ED between 1 January and 18 July 2006 and were triaged with the ESI or MTS were included in the study.!##!Results!#!37 974 patients triaged with the ESI and 34 258 patients triaged with the MTS were included. The likelihood of admission decreased significantly with urgency categories in both populations, and was greater for patients triaged with the ESI than with the MTS. Mortality rates were low in both populations. Most patients who died were triaged in the most urgent triage categories of both systems.!##!Conclusion!#!Both the ESI and MTS predicted admission well. The ESI was a better predictor of admission than the MTS. Mortality is associated with urgency categories of both triage systems.']",['eng'],"['Adult', 'Emergency Service, Hospital', 'Female', 'Hospital Mortality', 'Humans', 'Male', 'Netherlands', 'Patient Admission/statistics & numerical data', 'Retrospective Studies', 'Severity of Illness Index', 'Triage/standards']",
M19575522,['When success leads to failure.'],,['eng'],"['Heart Failure/etiology', 'Heart Failure/prevention & control', 'Humans']",
M19576954,['Cognitive demands impair postural control in developmental dyslexia: a negative effect that can be compensated.'],"['Children with developmental dyslexia exhibit delayed reading abilities and various sensori-motor deficits. The way these various symptoms interact remain poorly understood. The objective of this study was twofold. First, we aimed to investigate whether postural control was impaired in dyslexic children when cognitive demands are increased. Second, we checked whether this effect could be reduced significantly by a treatment aiming to recalibrate ocular proprioception. Twelve dyslexic and fifteen treated dyslexic children (>3 months of treatment) were compared with twelve non-dyslexic children in two conditions (mean age: 11.6+/-2.1, 12.5+/-1.5 and 10.6+/-1.7 years respectively). In a first condition they maintained balance while fixating a point in front of them. In the second condition the postural task was combined with a silently reading one. Balance was assessed by means of a force plate. Results demonstrated that the mean velocity (i.e. the total length) of the center of pressure (CoP) displacement was increased in the reading task only for the dyslexic group. Interestingly, for the treated children, an inverse tendency was observed: the mean velocity (i.e. the total length) and the surface of the 90% confidence ellipse of the CoP displacement decreased for 13/15 patients and for 12/15 patients respectively, while performing the reading task. Values remained similar to those observed for the control children. Altogether, these results strongly suggest that cognitive demands can impair postural control in developmental dyslexia but this interaction could be normalized. These results sustain the hypothesis of a cerebellar origin for dyslexia.']",['eng'],"['Adolescent', 'Child', 'Cognition/physiology', 'Dyslexia/complications', 'Dyslexia/physiopathology', 'Dyslexia/rehabilitation', 'Eyeglasses', 'Humans', 'Postural Balance/physiology', 'Proprioception/physiology', 'Reading', 'Somatosensory Disorders/etiology', 'Somatosensory Disorders/rehabilitation']",
M19577705,['Correlation between the Sedation-Agitation Scale and the Bispectral Index in ventilated patients in the intensive care unit.'],"['Background!#!Oversedation masks neurologic changes and increases mortality/morbidity, whereas undersedation risks prolonged stress mobilization and patient injury. In situations such as deep sedation/analgesia, the Bispectral Index (BIS) has potential use as an adjunct to clinical assessment of sedation to help determine depth of sedation. Determining the correlation between clinical and BIS measures of sedation will help to determine the correct role of BIS in intensive care unit (ICU) practice settings.!##!Objective!#!To evaluate the correlation between the clinical assessment of sedation using the Sedation-Agitation Scale (SAS) and the assessment using BIS in ventilated and sedated ICU patients.!##!Methods!#!ICU patients requiring mechanical ventilation and sedation were monitored using the SAS and BIS. Nurses initiated event markers with BIS at the time of SAS assessment but were blinded to BIS scores.!##!Results!#!Data were collected on 40 subjects generating 209 paired readings. Moderate positive correlation between BIS and SAS values was shown with a Spearman Rank coefficient r value of .502 and an r(2) of .252 (P < .0001). Wide ranges of BIS scores were observed, especially in very sedated patients. Strong positive correlation was noted between BIS and electromyography with an r value of .749 (P < .0001). Age and gender significantly influenced BIS/SAS correlations.!##!Conclusion!#!In situations in which the clinical assessment is equivocal, BIS monitoring may have an adjunctive role in sedation assessment. BIS values should be interpreted with caution, however, because electromyography activity and other factors seem to confound BIS scores. More research is necessary to determine the role of BIS monitoring in ICU practice.']",['eng'],"['Adult', 'Aged', 'Aged, 80 and over', 'Drug Monitoring/methods', 'Electroencephalography/methods', 'Electromyography', 'Equipment Failure', 'Female', 'Humans', 'Hypnotics and Sedatives/administration & dosage', 'Hypnotics and Sedatives/adverse effects', 'Intensive Care Units', 'Male', 'Middle Aged', 'Nursing Assessment/methods', 'Prospective Studies', 'Reproducibility of Results', 'Respiration, Artificial/nursing']",['Hypnotics and Sedatives']
M19585704,['Boosting immunity to herpes zoster.'],,['eng'],"['Herpes Zoster/diagnosis', 'Herpes Zoster/epidemiology', 'Herpes Zoster/therapy', 'Humans', 'Immunization']",
M19587444,['[A case of aggressive angiomyxoma in maxillary sinus].'],,['chi'],"['Humans', 'Male', 'Maxillary Sinus/diagnostic imaging', 'Maxillary Sinus/surgery', 'Middle Aged', 'Myxoma/diagnosis', 'Myxoma/pathology', 'Myxoma/surgery', 'Nose Neoplasms/diagnosis', 'Nose Neoplasms/pathology', 'Nose Neoplasms/surgery', 'Tomography, X-Ray Computed']",
M19588723,['Aromatherapy in nursing practice.'],,['eng'],"['Aromatherapy/ethics', 'Aromatherapy/methods', 'Aromatherapy/nursing', 'Australia', 'Codes of Ethics', 'Holistic Nursing/ethics', 'Holistic Nursing/methods', 'Humans', ""Nurse's Role"", 'Oncology Nursing/ethics', 'Oncology Nursing/methods', 'Professional Autonomy']",
M19589277,"['Unilateral transforaminal lumbar interbody fusion: a review of the technique, indications and graft materials.']","['Transforaminal lumbar interbody fusion (TLIF) is an alternative interbody fusion procedure in which interbody space is accessed via a path that runs through the far lateral portion of the vertebral foramen. TLIF reduces the potential complications of other approaches, including the transabdominal approach or posterior lumbar interbody fusion (PLIF), but still achieves clinical outcomes and circumferential fusion results comparable with PLIF. Operative indications for TLIF are contested among many spine experts. The optimal indications for using this technique are spondylolisthesis, degenerative disc disease with a specific discogenic pain pattern, lumbar stenosis with instability and recurrent lumbar disc herniation with radiculopathy. Various instrumentation techniques and graft materials are available to use in TLIF, and each option has benefits and disadvantages. Further research is needed, however, TLIF with one cage and excised local bone and augmented with a bilateral pedicle screw seems to be an effective and affordable treatment.']",['eng'],"['Bone Transplantation/methods', 'Contraindications', 'Humans', 'Lumbar Vertebrae/diagnostic imaging', 'Lumbar Vertebrae/surgery', 'Prostheses and Implants', 'Radiography', 'Spinal Fusion/methods']",
M19591517,['Efficiency of travoprost versus fixed-combination latanoprost/timolol.'],,['eng'],"['Antihypertensive Agents/administration & dosage', 'Antihypertensive Agents/therapeutic use', 'Cloprostenol/analogs & derivatives', 'Cloprostenol/therapeutic use', 'Drug Combinations', 'Glaucoma/drug therapy', 'Humans', 'Ocular Hypotension/drug therapy', 'Prostaglandins F, Synthetic/administration & dosage', 'Prostaglandins F, Synthetic/therapeutic use', 'Timolol/administration & dosage', 'Timolol/therapeutic use', 'Travoprost', 'Treatment Failure']","['Antihypertensive Agents', 'Drug Combinations', 'Prostaglandins F, Synthetic', 'Cloprostenol (4208238832)', 'latanoprost (6Z5B6HVF6O)', 'Timolol (817W3C6175)', 'Travoprost (WJ68R08KX9)']"
M19593050,['Using grid-enabled distributed metadata database to index DICOM-SR.'],"['Integrating medical data at inter-centre level implies many challenges that are being tackled from many disciplines and technologies. Medical informatics have applied an important effort on describing and standardizing Electronic Health Records, and specially standardisation has achieved an important extent on Medical Imaging. Grid technologies have been extensively used to deal with multi-domain authorisation issues and to provide single access points for accessing DICOM Medical Images, enabling the access and processing to large repositories of data. However, this approach introduces the challenge of efficiently organising data according to their relevance and interest, in which the medical report is a key factor. The present work shows an approach to efficiently code radiology reports to enable the multi-centre federation of data resources. This approach follows the tree-like structure of DICOM-SR reports in a self-organising metadata catalogue based on AMGA. This approach enables federating different but compatible distributed repositories, automatically reconfiguring the database structure, and preserving the autonomy of each centre in defining the template. Tools developed so far and some performance results are provided to prove the effectiveness of the approach.']",['eng'],"['Access to Information', 'Databases, Factual', 'Humans', 'Medical Informatics', 'Medical Records Systems, Computerized', 'Systems Integration']",
M19595369,['Bed-sharing at 3 months and breast-feeding at 1 year in southern Brazil.'],"['Objective!#!To investigate the association between bedsharing at age 3 months and breastfeeding (BF) at age 12 months.!##!Study design!#!Almost all children born in Pelotas, Brazil in 2004 (99.2%) were enrolled in a cohort study. At birth, age 3 months, and age 12 months, mothers were interviewed to gather information on sociodemographic, reproductive, BF, and bedsharing characteristics. Bedsharing was defined as habitual sharing of a bed between mother and child for the entire night or part of the night. The analysis was limited to children from single births who were breastfed at 3 months. Multivariate analyses were carried out using Poisson regression.!##!Results!#!Of 4231 live births, 2889 were breastfed at age 3 months. The prevalence of BF at age 12 months was 59.2% in the children who bedshared at 3 months and 44% in those who did not (adjusted prevalence ratio [PR] for weaning= 0.75; 95% confidence interval [CI] = 0.69-0.81; P < .001). Among children who were exclusively breastfed at 3 months, 75.1% of those who also bedshared were still breastfed at age 12 months, versus 52.3% of those who did not bedshare (adjusted PR = 0.63; 95% CI = 0.53- 0.75; P < .001). The adjusted PR was 0.74 (95% CI = 0.60-0.90; P = .003) in children who were predominantly breastfed and 0.83 (95% CI = 0.76-0.90; P < .001) in those who were partially breastfed.!##!Conclusions!#!Bedsharing at 3 months protected against weaning up to age 12 months.']",['eng'],"['Age Factors', 'Beds', 'Brazil', 'Breast Feeding', 'Cohort Studies', 'Female', 'Habits', 'Humans', 'Infant', 'Male', 'Sleep', 'Socioeconomic Factors', 'Weaning']",
M19621202,['Using WHOQOL-BREF to evaluate quality of life among Turkish elders in different residential environments.'],"[""Objective!#!This study used the Brief Version of The World Health Organization's Quality of Life Questionnaire (WHOQOL-BREF) to assess and compare the quality of life in older people who live at home and older people who live in public assisted-living facilities for the elderly.!##!Design!#!Cross-sectional.!##!Setting!#!Data were collected by a research nurse in each home and in the assisted living facility.!##!Participants!#!PARTICIPANTS were 60 years old and older. The sample included 37 people who were living in a public assisted-living facility and 37 elderly people living in their own homes.!##!Measurement!#!The WHOQOL-BREF was used to measure participants' quality of life.!##!Results!#!The groups were similar according to gender, literacy, existence of chronic diseases, and general perceived health. However, quality of life scores for social relationships and environment domains were lower in those living in an assisted living facility than those living in their own homes. The scores for elderly females staying in the assisted living facility were lower compared to the scores of males in the facility.!##!Conclusion!#!The results suggest that social and environmental domains of life quality are low in elderly assisted living facilities. Social activities should be diversified for elderly people staying in assisted living facilities to improve social relationships. Physical and psychological health of females in assisted living facilities should be comprehensively supported by professionals. Alternatively, elderly people may be professionally supported to live in their own homes.""]",['eng'],"['Aged', 'Aged, 80 and over', 'Cross-Sectional Studies', 'Environment', 'Female', 'Geriatric Assessment', 'Health Status', 'Health Surveys', 'Homes for the Aged/standards', 'Humans', 'Independent Living/standards', 'Male', 'Middle Aged', 'Nursing Homes/standards', 'Quality of Life', 'Sex Factors', 'Social Environment', 'Surveys and Questionnaires', 'Turkey']",
M19621272,['Effects of dehydroepiandrosterone sulfate on the conversion of corticosterone into 11-dehydrocorticosterone in stress: a regulatory scheme.'],"['In male rats, repeated but not single exposures to stress increased the conversion of corticosterone (CS) to 11-dehydrocorticosterone (11-DHCS), particularly on the background of administration of dehydroepiandrosterone sulfate (DHEAS). Naltrexone given 20 min before DHEAS at a dose of 0.1 mg/kg, at which it selectively blocks mu opioid receptors, prevented this effect of DHEAS, which is evidence that it is mediated by mu opioid receptors. This action of DHEAS involved endogenous ACTH and was thus mediated by central regulatory mechanisms. Our results, along with published data, lead to the first proposed scheme for the physiological regulation of the interconversion of CS and 11-DHCS in conditions of repeated stress with the involvement of DHEAS and mu opioid receptors.']",['eng'],"['Animals', 'Corticosterone/analogs & derivatives', 'Corticosterone/metabolism', 'Dehydroepiandrosterone Sulfate/pharmacology', 'Male', 'Naltrexone/pharmacology', 'Narcotic Antagonists/pharmacology', 'Rats', 'Rats, Wistar', 'Receptors, Opioid, mu/metabolism', 'Stress, Physiological']","['Narcotic Antagonists', 'Receptors, Opioid, mu', 'Dehydroepiandrosterone Sulfate (57B09Q7FJR)', 'Naltrexone (5S6W795CQM)', '11-dehydrocorticosterone (FO4V44A3G3)', 'Corticosterone (W980KJ009P)']"
M19623136,['Morbidity pattern and hospital outcome of neonates admitted in secondary care level hospital in Bangladesh.'],"['This retrospective study in pediatric ward of general hospital, which is a secondary care level hospital having 100 beds. Study period was six months, from 1st July 2006 to 31st December 2006. Records of all admitted patients was meticulously reviewed and analyzed. During this period 11,580 patients were admitted in the hospital of which 2638(22.86%) were pediatric patients. Among the pediatric patient 909(34.46%) were neonate. These 909 neonates were enrolled in this study. The top three neonatal diseases were perinatal asphyxia (57.2%), neonatal septicemia (18.5%) low birth weight including very low birth weight (8.91%). Among admitted patient 70% were out born. Most of the neonatal disease were male predominant. Most of the death was due to perinatal asphyxia (63.06%) then septicemia (17.88%) and preterm low birth weight including very low birth weight babies (8.99%). Death among low birth weight babies were higher (35.58%) than normal birth weight babies (27.29%). Death also was common in preterm babies (43.70%) than term babies (16.8%). Association of septicemia and death among low birth weight babies were higher than normal birth weight babies. Association of septicemia among low birth weight babies was 33.06% and among normal birth weight babies were 12.87%. Death among low birth weight babies was 23.1% and among normal birth weight babies were 16.87%. Total death rate among admitted patients was 20.79%.']",['eng'],"['Bangladesh/epidemiology', 'Female', 'Hospitals, General', 'Humans', 'Infant Mortality', 'Infant, Newborn', 'Male', 'Morbidity', 'Retrospective Studies']",
M19626169,['Shared decision-making.'],,['eng'],,
M19626734,['Influenza.'],,['eng'],"['Humans', 'Influenza Vaccines', 'Influenza, Human']",['Influenza Vaccines']
M19626941,['Vitamin D: bringing light to the issue.'],,['eng'],"['Humans', 'Vitamin D/biosynthesis', 'Vitamin D/blood', 'Vitamin D/chemistry', 'Vitamin D/metabolism', 'Vitamin D/pharmacology', 'Vitamin D/therapeutic use', 'Vitamins/biosynthesis', 'Vitamins/blood', 'Vitamins/chemistry', 'Vitamins/metabolism', 'Vitamins/pharmacology', 'Vitamins/therapeutic use']","['Vitamins', 'Vitamin D (1406-16-2)']"
M19629793,['Neurocognitive function in attention-deficit-hyperactivity disorder with and without comorbid disruptive behaviour disorders.'],"['Objective!#!The aim of the present study was to examine the effect of comorbid oppositional defiant disorder (ODD) and conduct disorder (CD) on (i) symptom levels in attention-deficit-hyperactivity disorder (ADHD) and (ii) the relationship between neurocognitive impairment and ADHD symptom severity.!##!Method!#!A total of 200 6-12-year-old children with DSM-IV ADHD, combined type (ADHD-CT) were identified in a specialist ADHD clinic in metropolitan Melbourne. From this initial group, 23 were identified with ADHD without ODD/CD (ADHD alone), 22 had ADHD and ODD and 20 had ADHD and CD. All the children were medication naive. Twenty-five healthy control children were also recruited from local primary schools. The four groups did not differ in age, gender or full-scale IQ. A cross-sectional study of parent- and teacher-reported ADHD and externalizing symptoms, spatial span, spatial working memory, visuospatial memory, spatial recognition, spatial planning and behavioural inhibition was completed.!##!Results!#!Parent-reported externalizing symptoms were higher in the ADHD + CD and ADHD + ODD groups compared to the ADHD alone group. There were no differences in neurocognitive function between children with ADHD-CT with and without ODD or CD. All the ADHD groups, however, performed worse than the healthy control group. Further, worse spatial span, spatial working memory and delayed matching to sample performance were associated with increased teacher-reported ADHD symptoms in the ADHD alone group. Also, worse spatial working memory performance was associated with increased teacher-reported ADHD symptoms in the ADHD + CD group.!##!Conclusions!#!ADHD symptom severity is associated with the magnitude of impairment in executive functions in children with ADHD alone, but these relationships can be obscured by the presence of comorbid disruptive disorders. Children with ADHD + CD may demonstrate similar associations to children with ADHD alone, suggesting a similar underlying dysfunction. ADHD + ODD, however, may be better understood as a maladaptive response to the abnormal behaviours and neurocognitive functions in ADHD.']",['eng'],"['Attention Deficit Disorder with Hyperactivity/complications', 'Attention Deficit Disorder with Hyperactivity/diagnosis', 'Attention Deficit Disorder with Hyperactivity/psychology', 'Attention Deficit and Disruptive Behavior Disorders/complications', 'Attention Deficit and Disruptive Behavior Disorders/psychology', 'Child', 'Cognition', 'Conduct Disorder/complications', 'Conduct Disorder/psychology', 'Female', 'Humans', 'Male', 'Neuropsychological Tests', 'Psychomotor Performance', 'Severity of Illness Index']",
M19634520,['Einführung und Umsetzung der Aromapflege in einer psychiatrischen Klinik: Das Wohlbefinden steigern.'],,['ger'],"['Aged', 'Aromatherapy/nursing', 'Aromatherapy/psychology', 'Education', 'Female', 'Germany', 'Hospitals, Psychiatric', 'Humans', 'Male', 'Mental Disorders/nursing', 'Mental Disorders/psychology', 'Middle Aged', 'Psychophysiologic Disorders/nursing', 'Psychophysiologic Disorders/psychology']",
M19635332,['Medline.'],,['eng'],"['Humans', 'MEDLINE/trends', 'Periodicals as Topic/trends', 'Physical Therapy Specialty']",
M19641186,['Inhibition of histone deacetylase overcomes rapamycin-mediated resistance in diffuse large B-cell lymphoma by inhibiting Akt signaling through mTORC2.'],"['The mammalian target of rapamycin (mTOR) has emerged as an important therapeutic target for diffuse large B-cell lymphoma (DLBCL), as recent studies have demonstrated that 30% of relapsed patients respond to mTOR inhibitors. Why some lymphomas are resistant is incompletely understood. In the present study, we demonstrated that rapamycin inhibits mTORC1 in DLBCL lines and primary tumors but is minimally cytotoxic. Subsequent investigations revealed that rapamycin also activated eIF4E and the mTORC2 target Akt, suggesting a potential mechanism of rapamycin resistance. Furthermore, knockdown of the mTORC2 component rictor, but not the mTORC1 component raptor, inhibited rapamycin-induced Akt phosphorylation in lymphoma cells. Addition of the histone deacetylase inhibitor (HDI) LBH589 (LBH) overcame rapamycin resistance by blocking mTOR, thus preventing Akt activation. Further studies support the involvement of the protein phosphatase PP1 in LBH-mediated Akt dephosphorylation, which could be mimicked by knockdown of HDAC3. This is the first demonstration that a HDI such as LBH can overcome rapamycin resistance through a phosphatase that antagonizes mTORC2 activation. These results provide a mechanistic rationale for a clinical trial of a combination of HDI and mTOR inhibitors for DLBCL.']",['eng'],"['Antibiotics, Antineoplastic/pharmacology', 'Apoptosis/drug effects', 'Blotting, Western', 'Cell Proliferation/drug effects', 'Drug Resistance, Neoplasm', 'Drug Therapy, Combination', 'Enzyme-Linked Immunosorbent Assay', 'Eukaryotic Initiation Factor-4E/metabolism', 'Flow Cytometry', 'Histone Deacetylase Inhibitors', 'Histone Deacetylases/metabolism', 'Humans', 'Hydroxamic Acids/pharmacology', 'Immunoenzyme Techniques', 'Immunoprecipitation', 'Indoles', 'Lymphoma, Large B-Cell, Diffuse/drug therapy', 'Lymphoma, Large B-Cell, Diffuse/metabolism', 'Lymphoma, Large B-Cell, Diffuse/pathology', 'Mechanistic Target of Rapamycin Complex 1', 'Multiprotein Complexes', 'Proteins', 'Proto-Oncogene Proteins c-akt/antagonists & inhibitors', 'Proto-Oncogene Proteins c-akt/metabolism', 'RNA, Small Interfering/pharmacology', 'Signal Transduction/drug effects', 'Sirolimus/pharmacology', 'TOR Serine-Threonine Kinases', 'Transcription Factors/antagonists & inhibitors', 'Transcription Factors/metabolism', 'Tumor Cells, Cultured']","['Antibiotics, Antineoplastic', 'CRTC2 protein, human', 'Eukaryotic Initiation Factor-4E', 'Histone Deacetylase Inhibitors', 'Hydroxamic Acids', 'Indoles', 'Multiprotein Complexes', 'Proteins', 'RNA, Small Interfering', 'Transcription Factors', 'panobinostat (9647FM7Y3Z)', 'TOR Serine-Threonine Kinases (EC 2.7.1.1)', 'Mechanistic Target of Rapamycin Complex 1 (EC 2.7.11.1)', 'Proto-Oncogene Proteins c-akt (EC 2.7.11.1)', 'Histone Deacetylases (EC 3.5.1.98)', 'Sirolimus (W36ZG6FT64)']"
M19641193,['Health care reform 2009 at healthcarereform.nejm.org.'],,['eng'],"['Health Care Reform', 'Humans', 'Internet', 'Periodicals as Topic', 'United States', 'Universal Coverage']",
M19641847,['Defining and measuring health literacy: what can we learn from literacy studies?'],,['eng'],"['Health Literacy', 'Humans']",
M19644786,['Das Asperger-Syndrom.'],,['ger'],"['Asperger Syndrome/classification', 'Asperger Syndrome/epidemiology', 'Asperger Syndrome/genetics', 'Asperger Syndrome/history', 'Asperger Syndrome/psychology', 'Asperger Syndrome/therapy', 'Attention Deficit Disorder with Hyperactivity/diagnosis', 'Attention Deficit Disorder with Hyperactivity/psychology', 'Autistic Disorder/classification', 'Autistic Disorder/psychology', 'Child', 'Diagnosis, Differential', 'History, 20th Century', 'Humans', 'Personality Disorders/diagnosis', 'Personality Disorders/psychology', 'Psychiatric Status Rating Scales', 'Schizotypal Personality Disorder/diagnosis', 'Schizotypal Personality Disorder/psychology']",
